"CNPJ","NOME_DA_INSTITUIÇÃO","SEGMENTO","ENDEREÇO","COMPLEMENTO","BAIRRO","CEP","MUNICÍPIO","UF","DDD","FONE","ENDEREÇO_ELETRÔNICO","SÍTIO_NA_INTERNET","ano","mes","tipo"
"68742204.000000","NUMBER ONE SOCIEDADE CORRETORA DE CAMBIO LTDA."," Sociedades Corretoras de Câmbio","RUA DO CARMO, 8 - 8 ANDAR",NA,"CENTRO","20011020.000000","RIO DE JANEIRO","RJ","21.000000","39831000.000000","NUMBER@NUMBER.COM.BROULEILA@NUMBER.COM.BR","WWW.NUMBER.COM.BR","2007","10","sociedades"
"68757681.000000","SOLIDUS S.A. CORRETORA DE CAMBIO E VALORES MOBILIARIOS","Sociedades Corretoras de TVM","AV. CARLOS GOMES, 111","CONJ. 801 E 802","AUXILIADORA","90480003.000000","PORTO ALEGRE","RS","51.000000","33279888.000000","CONTABILIDADE@SOLIDUS.COM.BR","WWW.SOLIDUS.COM.BR","2007","10","sociedades"
"69078350.000000","J. ALVES CORRETORA DE CAMBIO LTDA"," Sociedades Corretoras de Câmbio","RUA DR. MIGUEL COUTO, 53","4º ANDAR - CONJUNTOS A E B","CENTRO","1008010.000000","SAO PAULO","SP","11.000000","32532988.000000",NA,NA,"2007","10","sociedades"
"69251239.000000","PIONEER CORRETORA DE CAMBIO LTDA"," Sociedades Corretoras de Câmbio","RUA XV DE NOVEMBRO, 184 - 3.AND.","CJ.301","CENTRO","1013904.000000","SAO PAULO","SP","11.000000","31170811.000000","SIMONE@PIONEERCORRETORA.COM.BR","PIONEERCORRETORA.COM.BR","2007","10","sociedades"
"69720894.000000","BIC DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A."," Sociedades Distribuidoras de TVM","RUA CANUTO DE AGUIAR, 1220","SALA B","MEIRELES","60160120.000000","FORTALEZA","CE","85.000000","33048200.000000",NA,NA,"2007","10","sociedades"
"69720910.000000","BIC ARRENDAMENTO MERCANTIL S.A."," Sociedades de Arrendamento Mercantil ","RUA CANUTO DE AGUIAR, 1220  SALA A",NA,"ALDEOTA","60160120.000000","FORTALEZA","CE","85.000000","33048200.000000",NA,NA,"2007","10","sociedades"
"71371686.000000","BONSUCESSO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA"," Sociedades Distribuidoras de TVM","RUA ALVARENGA PEIXOTO, 974 - 8. ANDAR",NA,"SANTO AGOSTINHO","30180120.000000","BELO HORIZONTE","MG","31.000000","21037914.000000","JULIANA@BANCOBONSUCESSO.COM.BR",NA,"2007","10","sociedades"
"71590442.000000","LASTRO RDV DISTRIBUIDORA DE TITULOS VALORES MOBILIARIOS LTDA."," Sociedades Distribuidoras de TVM","RUA JULIO MESQUITA, 743",NA,"CENTRO","13600061.000000","ARARAS","SP","19.000000","35433400.000000","LASTRO@LASTRO.COM.BR","WWW.LASTRO.COM.BR","2007","10","sociedades"
"72182306.000000","CREDICORP CORRETORA DE CAMBIO LTDA."," Sociedades Corretoras de Câmbio","PRACA PIO X, 55 - GRUPO 902",NA,"CENTRO","20040020.000000","RIO DE JANEIRO","RJ","21.000000","22032450.000000","CREDICORP@CREDICORP.COM.BR","CREDICORP.COM.BR","2007","10","sociedades"
"72182694.000000","CREDICORP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA."," Sociedades Distribuidoras de TVM","PRACA PIO X, 55 - GRUPO 902",NA,"CENTRO","20040020.000000","RIO DE JANEIRO","RJ","21.000000","22032450.000000","CREDICORP@CREDICORP.COM.BR","CREDICORP.COM.BR","2007","10","sociedades"
"72556996.000000","ÍCARO CORRETORA DE CÂMBIO LTDA"," Sociedades Corretoras de Câmbio","RUA VISCONDE DO RIO BRANCO 1358","17 ANDAR - CONJ. 1701","CENTRO","80420210.000000","CURITIBA","PR","41.000000","32226674.000000","ICAROCORRETORA@ICAROCORRETORA.COM.BR","WWW.ICAROCORRETORA.COM.BR","2007","10","sociedades"
"72600026.000000","RIO BRAVO INVESTIMENTOS S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS"," Sociedades Distribuidoras de TVM","AVENIDA CHEDID JAFET Nº 222","BLOCO B 3º ANDAR","VILA OLIMPIA","4551065.000000","SAO PAULO","SP","11.000000","21076694.000000","ICGSOUZA@RIOBRAVO.COM.BR","WWW.RIOBRAVO.COM.BR","2007","10","sociedades"
"72741531.000000","BONUS-BANVAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.","Sociedades Corretoras de TVM","AV. BRIGADEIRO FARIA LIMA, Nº 3015","10º ANDAR","ITAIM BIBI","1452000.000000","SAO PAULO","SP","11.000000","37079966.000000","BONUSBANVAL@BONUSBANVAL.COM.BR","WWW.BONUSBANVAL.COM.BR","2007","10","sociedades"
"72760713.000000","RENOVA CORRETORA DE CÂMBIO LTDA."," Sociedades Corretoras de Câmbio","AVENIDA PRESTES MAIA, 220","11º ANDAR","CENTRO","1031000.000000","SAO PAULO","SP","11.000000","33275500.000000",NA,NA,"2007","10","sociedades"
"73004715.000000","THECA CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.","Sociedades Corretoras de TVM","RUA BOA VISTA, 186-7.ANDAR",NA,"CENTRO","1014000.000000","SAO PAULO","SP","11.000000","32925444.000000","THECA@THECA.COM.BR","WWW.THECA.COM.BR","2007","10","sociedades"
"73004749.000000","FORTE S.A. CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS","Sociedades Corretoras de TVM","RUA TABAPUÃ, 1123","23º ANDAR - CJ. 233","ITAIM BIBI","4533014.000000","SAO PAULO","SP","11.000000","37092100.000000","FORTE@FORTECORRETORA.COM.BR",NA,"2007","10","sociedades"
"73159642.000000","SANTANDER ASSET MANAGEMENT DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA."," Sociedades Distribuidoras de TVM","AV NAÇÕES UNIDAS, 12.901, 19º ANDAR","CENTRO EMPRESARIAL NAÇÕES UNIDAS, TORRE NORTE","BROOKLIN PAULISTA","4578000.000000","SAO PAULO","SP","11.000000","56357174.000000","JURIDSOCIETARIO@SANTANDERBANESPA.COM.BR","WWW.SANTANDERBANESPA.COM.BR","2007","10","sociedades"
"73279093.000000","PACIFIC INVEST DISTRIBUIDORA DE TITULOS E V.MOBILIARIOS LTDA"," Sociedades Distribuidoras de TVM","RUA SETE DE SETEMBRO, 20","TÉRREO","CENTRO","89600000.000000","JOACABA","SC","49.000000","35222580.000000","PACIFIC@JOV.COM.BR","HTTP://WWW.PACIFICINVEST.COM.BR","2007","10","sociedades"
"73302408.000000","EXIM CORRETORA DE CAMBIO LTDA"," Sociedades Corretoras de Câmbio","RUA SIQUEIRA CAMPOS 1184, CONJ. 301",NA,"CENTRO","90010001.000000","PORTO ALEGRE","RS","51.000000","32282411.000000","EXIM@EXIM.COM.BR","WWW.EXIM.COM.BR","2007","10","sociedades"
"73622748.000000","B & T ASSOCIADOS CORRETORA DE CÂMBIO LTDA."," Sociedades Corretoras de Câmbio","RUA DO MERCADO, 11 - 14. ANDAR",NA,"CENTRO","20010120.000000","RIO DE JANEIRO","RJ","21.000000","38521000.000000","BTRIO@BTCORRETORA.COM.BR","WWW.BTCORRETORA.COM.BR","2007","10","sociedades"
"74014747.000000","ÁGORA CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.","Sociedades Corretoras de TVM","PRAIA DE BOTAFOGO, Nº 300","SALAS 601, 301-PARTE E LOJA 101","BOTAFOGO","22250040.000000","RIO DE JANEIRO","RJ","21.000000","25290800.000000","AS_DIRETORIA@AGORAINVEST.COM.BR","WWW.AGORAINVEST.COM.BR","2007","10","sociedades"
"74073974.000000","ESTRATEGIA INVESTIMENTOS S.A.- CORRETORA DE VALORES E CAMBIO","Sociedades Corretoras de TVM","RUA PERO COELHO, 146","SALA 103","CENTRO","60140100.000000","FORTALEZA","CE","21.000000","22101381.000000","ESTRAT@GBL.COM.BR","WWW.ESTRATEGIAINVESTIMENTOS.COM.BR","2007","10","sociedades"
"74451022.000000","TOV CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA","Sociedades Corretoras de TVM","RUA PREFEITO CHAGAS, Nº 305","SALA 704","CENTRO","37701010.000000","POCOS DE CALDAS","MG","35.000000","37212203.000000","GUSTAVAHELLER@TOV.COM.BR",NA,"2007","10","sociedades"
"74533787.000000","ZOGBI LEASING S.A. - ARRENDAMENTO MERCANTIL"," Sociedades de Arrendamento Mercantil ","CIDADE DE DEUS","PRÉDIO NOVÍSSIMO, 4º ANDAR","VILA YARA","6029900.000000","OSASCO","SP","11.000000","36844705.000000","4260.GUILHERME@BRADESCO.COM.BR",NA,"2007","10","sociedades"
"74552142.000000","ALVORADA CARTÕES, CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A."," Sociedades de Crédito  Financiamento e Investimento","CIDADE DE DEUS","PRÉDIO NOVÍSSIMO, 4 ANDAR","VILA YARA","6029900.000000","OSASCO","SP","11.000000","36844705.000000","4260.GUILHERME@BRADESCO.COM.BR",NA,"2007","10","sociedades"
"76616978.000000","OMAR CAMARGO CORRETORA DE CAMBIO E VALORES LTDA","Sociedades Corretoras de TVM","RUA XV DE NOVEMBRO, 297","1º E 2º ANDAR","CENTRO","80020922.000000","CURITIBA","PR","41.000000","30291215.000000","OMARCAMARGO@OMARCAMARGO.COM.BR","WWW.OMARCAMARGO.COM.BR","2007","10","sociedades"
"76621457.000000","J. MALUCELLI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA"," Sociedades Distribuidoras de TVM","RUA VISCONDE DE NACAR, 1441",NA,"CENTRO","80410201.000000","CURITIBA","PR","41.000000","30289899.000000","CMALUCELLI@JMALUCELLI.COM.BR","PARANAASSET.COM","2007","10","sociedades"
"76633486.000000","OLIVEIRA FRANCO SOCIEDADE CORRETORA DE VALORES E CAMBIO LTDA","Sociedades Corretoras de TVM","AL. DR. CARLOS DE CARVALHO, 417, 20. AND, CJ. 2003",NA,"CENTRO","80410180.000000","CURITIBA","PR","41.000000","32337575.000000","OFRANCO@OFRANCO.COM.BR","WWW.OFRANCO.COM.BR","2007","10","sociedades"
"76637263.000000","NOMINAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA"," Sociedades Distribuidoras de TVM","RUA DO MERCADO, 11 - 13 ANDAR",NA,"CENTRO","20010120.000000","RIO DE JANEIRO","RJ","21.000000","20057070.000000","NOMINAL@NOMINALDTVM.COM.BR",NA,"2007","10","sociedades"
"76641497.000000","DOURADA CORRETORA DE CÂMBIO LTDA."," Sociedades Corretoras de Câmbio","RUA MARECHAL DEODORO, 261, LOJA 8,","GALERIA MINERVA","CENTRO","80020320.000000","CURITIBA","PR","41.000000","30284040.000000","DOURADA@DOURADA.COM.BR","WWW.DOURADA.COM.BR","2007","10","sociedades"
"76645704.000000","AUREUM SOCIEDADE CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS LTDA.","Sociedades Corretoras de TVM","RUA MARECHAL DEODORO, 252, 1.ANDAR, CONJ.101 E 102",NA,"CENTRO","80010010.000000","CURITIBA","PR","41.000000","33227006.000000","AUREUM@AUREUM.COM.BR","AUREUM.COM,BR","2007","10","sociedades"
"77162881.000000","DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA"," Sociedades Distribuidoras de TVM","RUA MAL. DEODORO, 261 - LOJA 6 - GALERIA MINERVA",NA,"CENTRO","80020320.000000","CURITIBA","PR","41.000000","32216262.000000","CORRETORADEBONI@IG.COM.BR",NA,"2007","10","sociedades"
"80202872.000000","CORREPARTI CORRETORA DE CAMBIO LTDA"," Sociedades Corretoras de Câmbio","ALAMEDA DR. CARLOS DE CARVALHO, 555","8º ANDAR - CONJUNTOS 85 E 86","CENTRO","80430180.000000","CURITIBA","PR","41.000000","30133000.000000","CORREPARTI@CORREPARTI.COM.BR","CORREPARTI.COM.BR","2007","10","sociedades"
"82016270.000000","C & D DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA"," Sociedades Distribuidoras de TVM","RUA XV DE NOVEMBRO, 270 - 6. ANDAR, CONJ. 601",NA,"CENTRO","80020310.000000","CURITIBA","PR","41.000000","30141414.000000","CORPORATE@CEDDTVM.COM.BR","WWW.CEDDTVM.COM.BR","2007","10","sociedades"
"82518523.000000","BESC-DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS SA-BESCVAL"," Sociedades Distribuidoras de TVM","PRAÇA XV DE NOVEMBRO, 329",NA,"CENTRO","88010901.000000","FLORIANOPOLIS","SC","48.000000",NA,"PEREIRAES@BESC.COM.BR",NA,"2007","10","sociedades"
"83725150.000000","BESC S/A - CREDITO IMOBILIARIO"," Sociedades de Crédito Imobiliário ","PRAÇA XV DE NOVEMBRO, 329",NA,"CENTRO","88010901.000000","FLORIANOPOLIS","SC","48.000000","323909337.000000","OPERACOES.HAB.COBR@BESC.COM.BR",NA,"2007","10","sociedades"
"83880427.000000","BESC FINANCEIRA S/A - CRÉDITO, FINANCIAMENTO E    INVESTIMENTOS - BESCREDI"," Sociedades de Crédito  Financiamento e Investimento","PRAÇA XV DE NOVEMBRO, 329",NA,"CENTRO","88010901.000000","FLORIANOPOLIS","SC","48.000000",NA,"OPERACOES.CREDITO@BESC.COM.BR",NA,"2007","10","sociedades"
"84704451.000000","MANCHESTER S/A - CORRETORA DE CAMBIO E TITULOS","Sociedades Corretoras de TVM","RUA ALEXANDRE SCHLEMM, 300",NA,"BUCAREIN","89202417.000000","JOINVILLE","SC","47.000000","4332066.000000","MANCHESTERCORR@TERRA.COM.BR","WWW.MANCHESTERCORR.COM.BR","2007","10","sociedades"
"87091716.000000","COMPANHIA PROVINCIA DE CREDITO IMOBILIARIO"," Sociedades de Crédito Imobiliário - Repassadora","RUA SETE DE SETEMBRO, 601",NA,"CENTRO","90010190.000000","PORTO ALEGRE","RS","51.000000","32218777.000000","DIRETORIA@CIAPROVINCIA.COM.BR","WWW.CIAPROVINCIA.COM.BR","2007","10","sociedades"
"87963450.000000","JOHN DEERE DISTRIBUIDORA DE TITULOS E VALORES MOB. LTDA"," Sociedades Distribuidoras de TVM","AV. SOLEDADE, 550","CONJ. 1402","PETROPOLIS","90470340.000000","PORTO ALEGRE","RS","51.000000","30254700.000000","ROHDEAIRTONL@JOHNDEERE.COM",NA,"2007","10","sociedades"
"89560460.000000","UNIBANCO INVESTSHOP - CORRETORA DE VALORES MOBILIÁRIOS E CÂMBIO S.A.","Sociedades Corretoras de TVM","AV. EUSÉBIO MATOSO","891","PINHEIROS","5423901.000000","SAO PAULO","SP","11.000000","35844042.000000","BIANCA.AZZI@UNIBANCO.COM.BR",NA,"2007","10","sociedades"
"89784367.000000","EBADIVAL - E. BAGGIO DISTRIB. DE TITS. E VALS. MOBS. LTDA"," Sociedades Distribuidoras de TVM","RUA EDUARDO SPRADA, 4150",NA,"CAMPO COMPRIDO","81270010.000000","CURITIBA","PR","41.000000","3732020.000000","EBADIVAL@EBADIVAL.COM.BR",NA,"2007","10","sociedades"
"89960090.000000","MATONE DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS LTDA"," Sociedades Distribuidoras de TVM","RUA MARIANTE, 25",NA,"MOINHOS DE VENTO","90430181.000000","PORTO ALEGRE","RS","51.000000","35110123.000000","CORRETORA@MATONE.COM.BR",NA,"2007","10","sociedades"
"90535998.000000","FIN-HAB CREDITO IMOBILIARIO S/A"," Sociedades de Crédito Imobiliário - Repassadora","RUA DAMASCO, 30",NA,"AZENHA","90160010.000000","PORTO ALEGRE","RS","51.000000","32175151.000000","FIN.HAB@POA.ZAZ.COM.BR",NA,"2007","10","sociedades"
"91669747.000000","FINANSINOS S.A. CREDITO, FINANCIAMENTO E INVESTIMENTO"," Sociedades de Crédito  Financiamento e Investimento","RUA BENTO GONCALVES, 2575",NA,"CENTRO","93510001.000000","NOVO HAMBURGO","RS","51.000000","35942488.000000","FINANSINOS@TERRA.COM.BR",NA,"2007","10","sociedades"
"92228410.000000","OMNI S.A. - CREDITO FINANCIAMENTO E INVESTIMENTO"," Sociedades de Crédito  Financiamento e Investimento","AV SAO GABRIEL, 555","5º  ANDAR - CJ 505","JARDIM PAULISTA","1435001.000000","SAO PAULO","SP","11.000000","33653555.000000","OMNI@OMNI.COM.BR","WWW.OMNI.COM.BR","2007","10","sociedades"
"92236777.000000","DISTRIBUIDORA PINE DE TITULOS E VALORES MOBILIARIOS LTDA"," Sociedades Distribuidoras de TVM","ALAMEDA SANTOS 1940 - CJS.131/132",NA,"C.CESAR","1418200.000000","SAO PAULO","SP","11.000000","33725200.000000","NOBERTO.PINHEIRO@BANCOPINE.COM.BR","WWW.BANCOPINE.COM.BR","2007","10","sociedades"
"92722255.000000","MALCON FINANCEIRA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO"," Sociedades de Crédito  Financiamento e Investimento","RUA DOS ANDRADAS 1560 - SOBRELOJA",NA,"CENTRO","90020010.000000","PORTO ALEGRE","RS","51.000000","32112277.000000","MALCON@MALCON.COM.BR","WWW.MALCON.COM.BR","2007","10","sociedades"
"92764489.000000","SUL FINANCEIRA S.A.- CREDITO, FINANCIAMENTOS E INVESTIMENTOS"," Sociedades de Crédito  Financiamento e Investimento","RUA SETE DE SETEMBRO 723",NA,"CENTRO","90010190.000000","PORTO ALEGRE","RS","51.000000","40091800.000000","SULFINANCEIRA@SULFINANCEIRA.COM.BR","WWW.SULFINANCEIRA.COM.BR","2007","10","sociedades"
"92775964.000000","DADALTO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA"," Sociedades Distribuidoras de TVM","AV. NOSSA SRA. DA PENHA, 2035, 1. ANDAR",NA,"SANTA LUCIA","29056245.000000","VITORIA","ES","27.000000","33358000.000000","ALESSANDERD@DACASA.COM.BR",NA,"2007","10","sociedades"
"92856905.000000","ACTION CORRETORA DE CAMBIO SA"," Sociedades Corretoras de Câmbio","R. PADRE JOÃO MANUEL, 755 - 17ºANDAR","CONJ.171 E 172","CERQUEIRA CESAR","1411001.000000","SAO PAULO","SP","11.000000","30652320.000000","ACTIONCORRETORA@ACTIONCORRETORA.COM.BR","WWW.ACTIONCAMBIO.COM.BR","2007","10","sociedades"
"92858380.000000","CORRETORA GERAL DE VALORES E CAMBIO LTDA","Sociedades Corretoras de TVM","RUA DR. JOSE MONTAURY 139 5/8 ANDARES",NA,"CENTRO","90010090.000000","PORTO ALEGRE","RS","51.000000","32132727.000000","GERAL@CORRETORAGERAL.COM.BR","CORRETORAGERAL.COM.BR","2007","10","sociedades"
"92859800.000000","HABITASUL - CREDITO IMOBILIARIO S/A"," Sociedades de Crédito Imobiliário - Repassadora","RUA GENERAL JOAO MANOEL, 157 - 14 ANDAR",NA,"CENTRO","90010030.000000","PORTO ALEGRE","RS","51.000000","32203535.000000","CONTATO@HABITASUL.COM.BR","HABITASUL.COM.BR","2007","10","sociedades"
"92875780.000000","PILLA - CORRETORA DE VALORES MOBILIARIOS E CAMBIO LTDA","Sociedades Corretoras de TVM","RUA DOS ANDRADAS, 1001","CONJ. 1802 - 18º ANDAR","CENTRO","90020015.000000","PORTO ALEGRE","RS","51.000000","32115055.000000","CONTROLADORIA@PILLA.COM.BR",NA,"2007","10","sociedades"
"92880749.000000","ITAUVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A."," Sociedades Distribuidoras de TVM","PRAÇA ALFREDO EGYDIO DE SOUZA ARANHA, 100","TORRE CONCEIÇÃO - 7º ANDAR","PARQUE JABAQUARA","4344902.000000","SAO PAULO","SP","11.000000","50198101.000000",NA,NA,"2007","10","sociedades"
"92885581.000000","GERVAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA"," Sociedades Distribuidoras de TVM","AV FARRAPOS, 1811",NA,"FLORESTA","90220005.000000","PORTO ALEGRE","RS","51.000000","33232203.000000","CLEMIR.UHLEIN@GERDAU.COM.BR",NA,"2007","10","sociedades"
"92885631.000000","DIFERENCIAL CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A","Sociedades Corretoras de TVM","AV. CARLOS GOMES ,Nº 1100",NA,"AUXILIADORA","90480001.000000","PORTO ALEGRE","RS","51.000000","33217000.000000","DIFERENCIAL@DIFERENCIAL.COM.BR",NA,"2007","10","sociedades"
"92886662.000000","SCHRODER INVESTMENT MANAGEMENT BRASIL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A."," Sociedades Distribuidoras de TVM","RUA JOAQUIM FLORIANO, 72 - 14 ANDAR","CONJUNTOS 141 A 144","ITAIM BIBI","4534000.000000","SAO PAULO","SP","11.000000","30545155.000000","CARLOS.SCRETAS@BR.SCHRODERS.COM","WWW.SCHRODERS.COM.BR","2007","10","sociedades"
"92904564.000000","ORLA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA"," Sociedades Distribuidoras de TVM","RUA DA ASSEMBLEIA, 10 - SALA 2601 - PARTE",NA,"CENTRO","20011901.000000","RIO DE JANEIRO","RJ","21.000000","25311215.000000","ORLA@ORLADTVM.COM.BR",NA,"2007","10","sociedades"
"93026847.000000","BANRISUL S/A - CORRETORA DE VALORES MOBILIARIOS E CAMBIO","Sociedades Corretoras de TVM","RUA CALDAS JUNIOR, 108","4º ANDAR","CENTRO","90018900.000000","PORTO ALEGRE","RS","51.000000","32152653.000000","LUCIA_LOPES@BANRISUL.COM.BR",NA,"2007","10","sociedades"
"94870557.000000","SANTANDER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA."," Sociedades Distribuidoras de TVM","RUA AMADOR BUENO, 474",NA,"SANTO AMARO","4752005.000000","SAO PAULO","SP","11.000000","56357174.000000","JURIDSOCIETARIO@SANTANDERBANESPA.COM.BR","WWW.SANTANDERBANESPA.COM.BR","2007","10","sociedades"
"94968518.000000","DECYSEO CORRETORA DE CAMBIO LTDA"," Sociedades Corretoras de Câmbio","AV.JORDÃO,295",NA,"BOM JESUS","91420500.000000","PORTO ALEGRE","RS","51.000000","33384422.000000","AIMORE@CAURI.COM.BR",NA,"2007","10","sociedades"
"96234646.000000","GUILTON S.A.-CREDITO FINANCIAMENTO E INVESTIMENTO"," Sociedades de Crédito  Financiamento e Investimento","RUA CAPITAO CORREA PACHECO, 68",NA,"CENTRO","13465000.000000","AMERICANA","SP","19.000000","34615045.000000","GUILTON@UOL.COM.BR",NA,"2007","10","sociedades"
"96477906.000000","SOLIDEZ - CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA","Sociedades Corretoras de TVM","RUA XV DE NOVEMBRO, 184 - 5. ANDAR - CJ. 501",NA,"CENTRO","1013000.000000","SAO PAULO","SP","11.000000","32914788.000000","SOLIDEZ@SOLIDEZ.COM.BR","SOLIDEZ.COM.BR","2007","10","sociedades"
"97406706.000000","HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A."," Sociedades de Arrendamento Mercantil ","ALAMEDA RIO NEGRO, Nº 750 - FUNDOS","2º ANDAR - SALA 3","ALPHAVILLE","6454000.000000","BARUERI","SP","11.000000","41978000.000000",NA,NA,"2007","10","sociedades"
"97447304.000000","MOMENTO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA"," Sociedades Distribuidoras de TVM","RUA DA AJUDA, 35","19º ANDAR - PARTE","CENTRO","20040915.000000","RIO DE JANEIRO","RJ","21.000000","32666666.000000","LAGRA@SAOCLEMENTESA.COM.BR",NA,"2007","10","sociedades"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","10","sociedades"
"FONTE: INSTITUIÇÕES FINANCEIRAS (O TEOR DAS INFORMAÇÕES É DE RESPONSABILIDADE DA RESPECTIVA INSTITUIÇÃO/EMPRESA, DE ACORDO COM A REGULAMENTAÇÃO EM VIGOR)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","10","sociedades"
